Outer_Fold,FS_method,Classifier,Best_k,Selected_Features
2,ReliefF,Soft Voting Ensemble,30,"wavelet-HLL_glcm_Idn,wavelet-HHH_glrlm_RunPercentage,wavelet-HHH_glcm_Idmn,wavelet-LHH_glrlm_ShortRunEmphasis,log-sigma-3-0-mm-3D_glrlm_LongRunEmphasis,wavelet-LHH_glcm_JointEntropy,wavelet-HHL_firstorder_Uniformity,wavelet-LLH_glszm_LowGrayLevelZoneEmphasis,wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,original_firstorder_MeanAbsoluteDeviation,original_glrlm_LongRunEmphasis,wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,wavelet-HHH_firstorder_Entropy,wavelet-LHH_glcm_Idmn,wavelet-LHH_glcm_DifferenceEntropy,wavelet-HHH_glcm_SumSquares,wavelet-HHL_glcm_InverseVariance,log-sigma-3-0-mm-3D_glcm_Idmn,wavelet-LLL_firstorder_Entropy,wavelet-LHH_firstorder_Uniformity,wavelet-HHH_gldm_DependenceNonUniformityNormalized,original_glcm_Idn,wavelet-LHH_gldm_LowGrayLevelEmphasis,log-sigma-3-0-mm-3D_glcm_Imc1,wavelet-HHH_glcm_SumAverage,wavelet-LLL_glcm_Imc2,wavelet-LHL_glrlm_GrayLevelVariance,wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,wavelet-LHL_glcm_MCC,wavelet-LLH_glcm_MCC"
2,ReliefF,Soft Voting Ensemble,50,"wavelet-HLL_glcm_Idn,wavelet-HHH_glrlm_RunPercentage,wavelet-HHH_glcm_Idmn,wavelet-LHH_glrlm_ShortRunEmphasis,log-sigma-3-0-mm-3D_glrlm_LongRunEmphasis,wavelet-LHH_glcm_JointEntropy,wavelet-HHL_firstorder_Uniformity,wavelet-LLH_glszm_LowGrayLevelZoneEmphasis,wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,original_firstorder_MeanAbsoluteDeviation,original_glrlm_LongRunEmphasis,wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,wavelet-HHH_firstorder_Entropy,wavelet-LHH_glcm_Idmn,wavelet-LHH_glcm_DifferenceEntropy,wavelet-HHH_glcm_SumSquares,wavelet-HHL_glcm_InverseVariance,log-sigma-3-0-mm-3D_glcm_Idmn,wavelet-LLL_firstorder_Entropy,wavelet-LHH_firstorder_Uniformity,wavelet-HHH_gldm_DependenceNonUniformityNormalized,original_glcm_Idn,wavelet-LHH_gldm_LowGrayLevelEmphasis,log-sigma-3-0-mm-3D_glcm_Imc1,wavelet-HHH_glcm_SumAverage,wavelet-LLL_glcm_Imc2,wavelet-LHL_glrlm_GrayLevelVariance,wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,wavelet-LHL_glcm_MCC,wavelet-LLH_glcm_MCC,wavelet-LHH_glcm_DifferenceVariance,wavelet-HHH_gldm_GrayLevelVariance,wavelet-HLH_glrlm_LowGrayLevelRunEmphasis,wavelet-LLH_glcm_SumAverage,wavelet-HLL_glcm_MCC,log-sigma-1-0-mm-3D_glszm_SmallAreaEmphasis,wavelet-HHH_glcm_DifferenceVariance,wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized,wavelet-LLL_glcm_Idm,log-sigma-2-0-mm-3D_glcm_JointAverage,wavelet-HHH_firstorder_Uniformity,wavelet-HHH_glrlm_GrayLevelVariance,wavelet-HLH_gldm_DependenceEntropy,wavelet-LHH_glrlm_GrayLevelVariance,wavelet-HLL_glcm_DifferenceAverage,original_gldm_GrayLevelVariance,wavelet-HLL_glrlm_RunPercentage,wavelet-HHH_glcm_ClusterTendency,log-sigma-2-0-mm-3D_glcm_ClusterTendency,wavelet-HHL_glrlm_ShortRunEmphasis"
2,ReliefF,Soft Voting Ensemble,70,"wavelet-HLL_glcm_Idn,wavelet-HHH_glrlm_RunPercentage,wavelet-HHH_glcm_Idmn,wavelet-LHH_glrlm_ShortRunEmphasis,log-sigma-3-0-mm-3D_glrlm_LongRunEmphasis,wavelet-LHH_glcm_JointEntropy,wavelet-HHL_firstorder_Uniformity,wavelet-LLH_glszm_LowGrayLevelZoneEmphasis,wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,original_firstorder_MeanAbsoluteDeviation,original_glrlm_LongRunEmphasis,wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,wavelet-HHH_firstorder_Entropy,wavelet-LHH_glcm_Idmn,wavelet-LHH_glcm_DifferenceEntropy,wavelet-HHH_glcm_SumSquares,wavelet-HHL_glcm_InverseVariance,log-sigma-3-0-mm-3D_glcm_Idmn,wavelet-LLL_firstorder_Entropy,wavelet-LHH_firstorder_Uniformity,wavelet-HHH_gldm_DependenceNonUniformityNormalized,original_glcm_Idn,wavelet-LHH_gldm_LowGrayLevelEmphasis,log-sigma-3-0-mm-3D_glcm_Imc1,wavelet-HHH_glcm_SumAverage,wavelet-LLL_glcm_Imc2,wavelet-LHL_glrlm_GrayLevelVariance,wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,wavelet-LHL_glcm_MCC,wavelet-LLH_glcm_MCC,wavelet-LHH_glcm_DifferenceVariance,wavelet-HHH_gldm_GrayLevelVariance,wavelet-HLH_glrlm_LowGrayLevelRunEmphasis,wavelet-LLH_glcm_SumAverage,wavelet-HLL_glcm_MCC,log-sigma-1-0-mm-3D_glszm_SmallAreaEmphasis,wavelet-HHH_glcm_DifferenceVariance,wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized,wavelet-LLL_glcm_Idm,log-sigma-2-0-mm-3D_glcm_JointAverage,wavelet-HHH_firstorder_Uniformity,wavelet-HHH_glrlm_GrayLevelVariance,wavelet-HLH_gldm_DependenceEntropy,wavelet-LHH_glrlm_GrayLevelVariance,wavelet-HLL_glcm_DifferenceAverage,original_gldm_GrayLevelVariance,wavelet-HLL_glrlm_RunPercentage,wavelet-HHH_glcm_ClusterTendency,log-sigma-2-0-mm-3D_glcm_ClusterTendency,wavelet-HHL_glrlm_ShortRunEmphasis,wavelet-HHL_glrlm_GrayLevelVariance,wavelet-HLH_firstorder_Entropy,original_gldm_LargeDependenceEmphasis,wavelet-HHL_glcm_Idmn,original_glcm_SumSquares,wavelet-HLH_firstorder_Uniformity,original_firstorder_Variance,wavelet-LHL_gldm_DependenceEntropy,wavelet-LHL_glcm_DifferenceAverage,original_glcm_JointAverage,wavelet-HLH_glrlm_ShortRunLowGrayLevelEmphasis,wavelet-HLL_glcm_Idmn,wavelet-LLL_glcm_SumAverage,wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,wavelet-LLH_glcm_JointEnergy,original_glszm_SmallAreaEmphasis,wavelet-LHH_firstorder_Entropy,wavelet-HHL_gldm_DependenceEntropy,original_shape_Elongation"
3,LASSO,Soft Voting Ensemble,10,"original_shape_Flatness,original_shape_Maximum3DDiameter,original_shape_Sphericity,original_firstorder_Median,original_firstorder_Range,original_firstorder_Skewness,original_firstorder_Uniformity,original_glcm_ClusterProminence,original_glcm_DifferenceVariance,original_glcm_Id"
3,LASSO,Soft Voting Ensemble,30,"original_shape_Flatness,original_shape_Maximum3DDiameter,original_shape_Sphericity,original_firstorder_Median,original_firstorder_Range,original_firstorder_Skewness,original_firstorder_Uniformity,original_glcm_ClusterProminence,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idn,original_glcm_Imc1,original_glcm_JointAverage,original_glcm_JointEntropy,original_glcm_SumEntropy,original_glrlm_RunEntropy,original_glrlm_RunPercentage,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_gldm_DependenceEntropy,original_ngtdm_Coarseness,wavelet-LLH_firstorder_90Percentile,wavelet-LLH_firstorder_Entropy,wavelet-LLH_firstorder_Skewness,wavelet-LLH_firstorder_Uniformity,wavelet-LLH_glcm_Id"
3,LASSO,Soft Voting Ensemble,50,"original_shape_Flatness,original_shape_Maximum3DDiameter,original_shape_Sphericity,original_firstorder_Median,original_firstorder_Range,original_firstorder_Skewness,original_firstorder_Uniformity,original_glcm_ClusterProminence,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idn,original_glcm_Imc1,original_glcm_JointAverage,original_glcm_JointEntropy,original_glcm_SumEntropy,original_glrlm_RunEntropy,original_glrlm_RunPercentage,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_gldm_DependenceEntropy,original_ngtdm_Coarseness,wavelet-LLH_firstorder_90Percentile,wavelet-LLH_firstorder_Entropy,wavelet-LLH_firstorder_Skewness,wavelet-LLH_firstorder_Uniformity,wavelet-LLH_glcm_Id,wavelet-LLH_glcm_Idm,wavelet-LLH_glcm_Idmn,wavelet-LLH_glcm_Idn,wavelet-LLH_glcm_Imc1,wavelet-LLH_glcm_SumAverage,wavelet-LLH_glrlm_ShortRunEmphasis,wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis,wavelet-LLH_glszm_ZonePercentage,wavelet-LLH_gldm_DependenceEntropy,wavelet-LLH_gldm_DependenceNonUniformityNormalized,wavelet-LLH_gldm_LargeDependenceEmphasis,wavelet-LLH_gldm_SmallDependenceEmphasis,wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-LLH_ngtdm_Coarseness,wavelet-LLH_ngtdm_Contrast,wavelet-LLH_ngtdm_Strength,wavelet-LHL_firstorder_InterquartileRange,wavelet-LHL_firstorder_MeanAbsoluteDeviation,wavelet-LHL_firstorder_Mean"
3,LASSO,Soft Voting Ensemble,70,"original_shape_Flatness,original_shape_Maximum3DDiameter,original_shape_Sphericity,original_firstorder_Median,original_firstorder_Range,original_firstorder_Skewness,original_firstorder_Uniformity,original_glcm_ClusterProminence,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idn,original_glcm_Imc1,original_glcm_JointAverage,original_glcm_JointEntropy,original_glcm_SumEntropy,original_glrlm_RunEntropy,original_glrlm_RunPercentage,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_gldm_DependenceEntropy,original_ngtdm_Coarseness,wavelet-LLH_firstorder_90Percentile,wavelet-LLH_firstorder_Entropy,wavelet-LLH_firstorder_Skewness,wavelet-LLH_firstorder_Uniformity,wavelet-LLH_glcm_Id,wavelet-LLH_glcm_Idm,wavelet-LLH_glcm_Idmn,wavelet-LLH_glcm_Idn,wavelet-LLH_glcm_Imc1,wavelet-LLH_glcm_SumAverage,wavelet-LLH_glrlm_ShortRunEmphasis,wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis,wavelet-LLH_glszm_ZonePercentage,wavelet-LLH_gldm_DependenceEntropy,wavelet-LLH_gldm_DependenceNonUniformityNormalized,wavelet-LLH_gldm_LargeDependenceEmphasis,wavelet-LLH_gldm_SmallDependenceEmphasis,wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-LLH_ngtdm_Coarseness,wavelet-LLH_ngtdm_Contrast,wavelet-LLH_ngtdm_Strength,wavelet-LHL_firstorder_InterquartileRange,wavelet-LHL_firstorder_MeanAbsoluteDeviation,wavelet-LHL_firstorder_Mean,wavelet-LHL_firstorder_RootMeanSquared,wavelet-LHL_glcm_ClusterProminence,wavelet-LHL_glcm_DifferenceAverage,wavelet-LHL_glcm_DifferenceEntropy,wavelet-LHL_glcm_Id,wavelet-LHL_glcm_Imc1,wavelet-LHL_glcm_Imc2,wavelet-LHL_glcm_JointEnergy,wavelet-LHL_glcm_MaximumProbability,wavelet-LHL_glrlm_GrayLevelVariance,wavelet-LHL_glrlm_RunPercentage,wavelet-LHL_glrlm_ShortRunEmphasis,wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis,wavelet-LHL_glszm_LowGrayLevelZoneEmphasis,wavelet-LHL_glszm_ZoneEntropy,wavelet-LHL_glszm_ZonePercentage,wavelet-LHL_glszm_ZoneVariance,wavelet-LHL_gldm_DependenceEntropy,wavelet-LHL_gldm_DependenceNonUniformityNormalized,wavelet-LHL_gldm_DependenceVariance"
3,LASSO,Soft Voting Ensemble,90,"original_shape_Flatness,original_shape_Maximum3DDiameter,original_shape_Sphericity,original_firstorder_Median,original_firstorder_Range,original_firstorder_Skewness,original_firstorder_Uniformity,original_glcm_ClusterProminence,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idn,original_glcm_Imc1,original_glcm_JointAverage,original_glcm_JointEntropy,original_glcm_SumEntropy,original_glrlm_RunEntropy,original_glrlm_RunPercentage,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_gldm_DependenceEntropy,original_ngtdm_Coarseness,wavelet-LLH_firstorder_90Percentile,wavelet-LLH_firstorder_Entropy,wavelet-LLH_firstorder_Skewness,wavelet-LLH_firstorder_Uniformity,wavelet-LLH_glcm_Id,wavelet-LLH_glcm_Idm,wavelet-LLH_glcm_Idmn,wavelet-LLH_glcm_Idn,wavelet-LLH_glcm_Imc1,wavelet-LLH_glcm_SumAverage,wavelet-LLH_glrlm_ShortRunEmphasis,wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis,wavelet-LLH_glszm_ZonePercentage,wavelet-LLH_gldm_DependenceEntropy,wavelet-LLH_gldm_DependenceNonUniformityNormalized,wavelet-LLH_gldm_LargeDependenceEmphasis,wavelet-LLH_gldm_SmallDependenceEmphasis,wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-LLH_ngtdm_Coarseness,wavelet-LLH_ngtdm_Contrast,wavelet-LLH_ngtdm_Strength,wavelet-LHL_firstorder_InterquartileRange,wavelet-LHL_firstorder_MeanAbsoluteDeviation,wavelet-LHL_firstorder_Mean,wavelet-LHL_firstorder_RootMeanSquared,wavelet-LHL_glcm_ClusterProminence,wavelet-LHL_glcm_DifferenceAverage,wavelet-LHL_glcm_DifferenceEntropy,wavelet-LHL_glcm_Id,wavelet-LHL_glcm_Imc1,wavelet-LHL_glcm_Imc2,wavelet-LHL_glcm_JointEnergy,wavelet-LHL_glcm_MaximumProbability,wavelet-LHL_glrlm_GrayLevelVariance,wavelet-LHL_glrlm_RunPercentage,wavelet-LHL_glrlm_ShortRunEmphasis,wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis,wavelet-LHL_glszm_LowGrayLevelZoneEmphasis,wavelet-LHL_glszm_ZoneEntropy,wavelet-LHL_glszm_ZonePercentage,wavelet-LHL_glszm_ZoneVariance,wavelet-LHL_gldm_DependenceEntropy,wavelet-LHL_gldm_DependenceNonUniformityNormalized,wavelet-LHL_gldm_DependenceVariance,wavelet-LHL_gldm_GrayLevelVariance,wavelet-LHL_gldm_SmallDependenceHighGrayLevelEmphasis,wavelet-LHL_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-LHL_ngtdm_Contrast,wavelet-LHL_ngtdm_Strength,wavelet-LHH_firstorder_InterquartileRange,wavelet-LHH_firstorder_Median,wavelet-LHH_firstorder_Minimum,wavelet-LHH_firstorder_Uniformity,wavelet-LHH_glcm_ClusterProminence,wavelet-LHH_glcm_DifferenceEntropy,wavelet-LHH_glcm_DifferenceVariance,wavelet-LHH_glcm_Idmn,wavelet-LHH_glcm_Idn,wavelet-LHH_glcm_Imc1,wavelet-LHH_glcm_JointAverage,wavelet-LHH_glcm_JointEntropy,wavelet-LHH_glcm_SumAverage,wavelet-LHH_glcm_SumEntropy,wavelet-LHH_glcm_SumSquares"
3,RF_importance,Soft Voting Ensemble,10,"wavelet-HHH_gldm_LowGrayLevelEmphasis,wavelet-HHH_glcm_DifferenceVariance,wavelet-LHH_gldm_DependenceEntropy,wavelet-HLH_gldm_GrayLevelVariance,log-sigma-1-0-mm-3D_firstorder_Entropy,wavelet-HHL_gldm_SmallDependenceEmphasis,wavelet-LLL_glszm_GrayLevelVariance,wavelet-HLL_gldm_DependenceEntropy,wavelet-LHL_glcm_Idmn,log-sigma-3-0-mm-3D_firstorder_Variance"
3,RF_importance,Soft Voting Ensemble,30,"wavelet-HHH_gldm_LowGrayLevelEmphasis,wavelet-HHH_glcm_DifferenceVariance,wavelet-LHH_gldm_DependenceEntropy,wavelet-HLH_gldm_GrayLevelVariance,log-sigma-1-0-mm-3D_firstorder_Entropy,wavelet-HHL_gldm_SmallDependenceEmphasis,wavelet-LLL_glszm_GrayLevelVariance,wavelet-HLL_gldm_DependenceEntropy,wavelet-LHL_glcm_Idmn,log-sigma-3-0-mm-3D_firstorder_Variance,wavelet-HLH_firstorder_Median,wavelet-HLH_glcm_Imc2,wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized,wavelet-LLH_glcm_SumAverage,wavelet-LLL_glrlm_RunLengthNonUniformityNormalized,wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,log-sigma-3-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,wavelet-HHH_gldm_SmallDependenceEmphasis,wavelet-LHH_firstorder_Minimum,wavelet-HHL_firstorder_Median,log-sigma-1-0-mm-3D_glrlm_RunEntropy,wavelet-HLH_glcm_SumSquares,log-sigma-3-0-mm-3D_glcm_Idmn,wavelet-HHH_firstorder_Maximum,wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,wavelet-HLL_glcm_Idmn,wavelet-LHH_glcm_SumSquares,wavelet-HHH_firstorder_Median,wavelet-HHH_firstorder_RootMeanSquared"
3,RF_importance,Soft Voting Ensemble,50,"wavelet-HHH_gldm_LowGrayLevelEmphasis,wavelet-HHH_glcm_DifferenceVariance,wavelet-LHH_gldm_DependenceEntropy,wavelet-HLH_gldm_GrayLevelVariance,log-sigma-1-0-mm-3D_firstorder_Entropy,wavelet-HHL_gldm_SmallDependenceEmphasis,wavelet-LLL_glszm_GrayLevelVariance,wavelet-HLL_gldm_DependenceEntropy,wavelet-LHL_glcm_Idmn,log-sigma-3-0-mm-3D_firstorder_Variance,wavelet-HLH_firstorder_Median,wavelet-HLH_glcm_Imc2,wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized,wavelet-LLH_glcm_SumAverage,wavelet-LLL_glrlm_RunLengthNonUniformityNormalized,wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,log-sigma-3-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,wavelet-HHH_gldm_SmallDependenceEmphasis,wavelet-LHH_firstorder_Minimum,wavelet-HHL_firstorder_Median,log-sigma-1-0-mm-3D_glrlm_RunEntropy,wavelet-HLH_glcm_SumSquares,log-sigma-3-0-mm-3D_glcm_Idmn,wavelet-HHH_firstorder_Maximum,wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,wavelet-HLL_glcm_Idmn,wavelet-LHH_glcm_SumSquares,wavelet-HHH_firstorder_Median,wavelet-HHH_firstorder_RootMeanSquared,wavelet-LHH_gldm_SmallDependenceEmphasis,log-sigma-3-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,wavelet-LHH_glrlm_GrayLevelVariance,wavelet-LLH_gldm_SmallDependenceEmphasis,wavelet-LHL_glszm_ZoneEntropy,wavelet-HLH_gldm_SmallDependenceEmphasis,wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis,wavelet-HLL_glcm_Imc1,wavelet-HHH_glrlm_GrayLevelVariance,wavelet-LLH_firstorder_Uniformity,wavelet-HHH_firstorder_Entropy,wavelet-HHH_firstorder_Uniformity,wavelet-LHL_glcm_ClusterProminence,wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,wavelet-HHH_glrlm_ShortRunLowGrayLevelEmphasis,wavelet-HHH_glrlm_GrayLevelNonUniformityNormalized,wavelet-LHH_gldm_GrayLevelVariance,wavelet-LLL_glcm_SumAverage,wavelet-HLL_glrlm_GrayLevelNonUniformityNormalized,wavelet-LLL_glcm_ClusterShade"
3,RF_importance,Soft Voting Ensemble,70,"wavelet-HHH_gldm_LowGrayLevelEmphasis,wavelet-HHH_glcm_DifferenceVariance,wavelet-LHH_gldm_DependenceEntropy,wavelet-HLH_gldm_GrayLevelVariance,log-sigma-1-0-mm-3D_firstorder_Entropy,wavelet-HHL_gldm_SmallDependenceEmphasis,wavelet-LLL_glszm_GrayLevelVariance,wavelet-HLL_gldm_DependenceEntropy,wavelet-LHL_glcm_Idmn,log-sigma-3-0-mm-3D_firstorder_Variance,wavelet-HLH_firstorder_Median,wavelet-HLH_glcm_Imc2,wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized,wavelet-LLH_glcm_SumAverage,wavelet-LLL_glrlm_RunLengthNonUniformityNormalized,wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,log-sigma-3-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,wavelet-HHH_gldm_SmallDependenceEmphasis,wavelet-LHH_firstorder_Minimum,wavelet-HHL_firstorder_Median,log-sigma-1-0-mm-3D_glrlm_RunEntropy,wavelet-HLH_glcm_SumSquares,log-sigma-3-0-mm-3D_glcm_Idmn,wavelet-HHH_firstorder_Maximum,wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,wavelet-HLL_glcm_Idmn,wavelet-LHH_glcm_SumSquares,wavelet-HHH_firstorder_Median,wavelet-HHH_firstorder_RootMeanSquared,wavelet-LHH_gldm_SmallDependenceEmphasis,log-sigma-3-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,wavelet-LHH_glrlm_GrayLevelVariance,wavelet-LLH_gldm_SmallDependenceEmphasis,wavelet-LHL_glszm_ZoneEntropy,wavelet-HLH_gldm_SmallDependenceEmphasis,wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis,wavelet-HLL_glcm_Imc1,wavelet-HHH_glrlm_GrayLevelVariance,wavelet-LLH_firstorder_Uniformity,wavelet-HHH_firstorder_Entropy,wavelet-HHH_firstorder_Uniformity,wavelet-LHL_glcm_ClusterProminence,wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,wavelet-HHH_glrlm_ShortRunLowGrayLevelEmphasis,wavelet-HHH_glrlm_GrayLevelNonUniformityNormalized,wavelet-LHH_gldm_GrayLevelVariance,wavelet-LLL_glcm_SumAverage,wavelet-HLL_glrlm_GrayLevelNonUniformityNormalized,wavelet-LLL_glcm_ClusterShade,wavelet-LLH_glcm_Idmn,wavelet-HLH_glcm_SumEntropy,wavelet-LLL_glrlm_RunPercentage,wavelet-HLL_firstorder_Maximum,wavelet-LHH_glszm_ZonePercentage,log-sigma-3-0-mm-3D_glcm_Idn,wavelet-LHH_glrlm_LowGrayLevelRunEmphasis,wavelet-LHH_glcm_ClusterProminence,log-sigma-1-0-mm-3D_glszm_ZonePercentage,log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,original_firstorder_Skewness,wavelet-LHL_glcm_Imc1,wavelet-HHH_firstorder_10Percentile,log-sigma-2-0-mm-3D_glcm_ClusterTendency,wavelet-HHL_glcm_SumAverage,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glcm_JointEntropy,wavelet-HLL_glrlm_ShortRunEmphasis,wavelet-LHL_ngtdm_Coarseness,wavelet-LLL_glszm_ZoneEntropy"
